,ID,Category,Date,Score,Name,Active
1126,1126,Basketball,2023-03-27,,Portland Trail Blazers - New Orleans Pelicans,True
1127,1127,Basketball,2023-03-27,,Sacramento Kings - Minnesota Timberwolves,True
1128,1128,Basketball,2023-03-27,,Los Angeles Clippers - Chicago Bulls,True
1129,1129,Basketball,2023-03-28,,Washington Wizards - Boston Celtics,True
1130,1130,Basketball,2023-03-28,,Atlanta Hawks - Cleveland Cavaliers,True
1131,1131,Basketball,2023-03-28,,Toronto Raptors - Miami Heat,True
1132,1132,Basketball,2023-03-28,,Memphis Grizzlies - Orlando Magic,True
1133,1133,Basketball,2023-03-28,,Oklahoma City Thunder - Charlotte Hornets,True
1134,1134,Basketball,2023-03-28,,Golden State Warriors - New Orleans Pelicans,True
1135,1135,Basketball,2023-03-29,,Indiana Pacers - Milwaukee Bucks,True
1136,1136,Basketball,2023-03-29,,Brooklyn Nets - Houston Rockets,True
1137,1137,Basketball,2023-03-29,,New York Knicks - Miami Heat,True
1138,1138,Basketball,2023-03-29,,Philadelphia 76ers - Dallas Mavericks,True
1139,1139,Basketball,2023-03-29,,Chicago Bulls - Los Angeles Lakers,True
1140,1140,Basketball,2023-03-29,,Memphis Grizzlies - Los Angeles Clippers,True
1141,1141,Basketball,2023-03-29,,Oklahoma City Thunder - Detroit Pistons,True
1142,1142,Basketball,2023-03-29,,San Antonio Spurs - Utah Jazz,True
1143,1143,Basketball,2023-03-29,,Phoenix Suns - Minnesota Timberwolves,True
1144,1144,Basketball,2023-03-29,,Portland Trail Blazers - Sacramento Kings,True
1145,1145,Basketball,2023-03-30,,Milwaukee Bucks - Boston Celtics,True
1146,1146,Basketball,2023-03-30,,Denver Nuggets - New Orleans Pelicans,True
1147,1147,Basketball,2023-03-31,,Charlotte Hornets - Chicago Bulls,True
1148,1148,Basketball,2023-03-31,,Indiana Pacers - Oklahoma City Thunder,True
1149,1149,Basketball,2023-03-31,,Philadelphia 76ers - Toronto Raptors,True
1150,1150,Basketball,2023-03-31,,Washington Wizards - Orlando Magic,True
1151,1151,Basketball,2023-03-31,,Boston Celtics - Utah Jazz,True
1152,1152,Basketball,2023-03-31,,Brooklyn Nets - Atlanta Hawks,True
1153,1153,Basketball,2023-03-31,,Cleveland Cavaliers - New York Knicks,True
1154,1154,Basketball,2023-03-31,,Houston Rockets - Detroit Pistons,True
1155,1155,Basketball,2023-03-31,,Memphis Grizzlies - Los Angeles Clippers,True
1156,1156,Basketball,2023-03-31,,Minnesota Timberwolves - Los Angeles Lakers,True
1157,1157,Basketball,2023-03-31,,Golden State Warriors - San Antonio Spurs,True
1158,1158,Basketball,2023-03-31,,Portland Trail Blazers - Sacramento Kings,True
1159,1159,Basketball,2023-03-31,,Phoenix Suns - Denver Nuggets,True
1160,1160,Basketball,2023-04-01,,Miami Heat - Dallas Mavericks,True
1161,1161,Basketball,2023-04-01,,New Orleans Pelicans - Los Angeles Clippers,True
1162,1162,Basketball,2023-04-02,,Charlotte Hornets - Toronto Raptors,True
1163,1163,Basketball,2023-04-02,,Brooklyn Nets - Utah Jazz,True
1164,1164,Basketball,2023-04-02,,Chicago Bulls - Memphis Grizzlies,True
1165,1165,Basketball,2023-04-02,,Minnesota Timberwolves - Portland Trail Blazers,True
1166,1166,Basketball,2023-04-02,,Atlanta Hawks - Dallas Mavericks,True
1167,1167,Basketball,2023-04-02,,Sacramento Kings - San Antonio Spurs,True
1168,1168,Basketball,2023-04-02,,Orlando Magic - Detroit Pistons,True
1169,1169,Basketball,2023-04-02,,New York Knicks - Washington Wizards,True
1170,1170,Basketball,2023-04-02,,Houston Rockets - Los Angeles Lakers,True
1171,1171,Basketball,2023-04-02,,Oklahoma City Thunder - Phoenix Suns,True
1172,1172,Basketball,2023-04-02,,Milwaukee Bucks - Philadelphia 76ers,True
1173,1173,Basketball,2023-04-02,,Cleveland Cavaliers - Indiana Pacers,True
1174,1174,Basketball,2023-04-02,,Denver Nuggets - Golden State Warriors,True
1175,1175,Basketball,2023-04-04,,Charlotte Hornets - Toronto Raptors,True
1176,1176,Basketball,2023-04-04,,Washington Wizards - Milwaukee Bucks,True
1177,1177,Basketball,2023-04-04,,Orlando Magic - Cleveland Cavaliers,True
1178,1178,Basketball,2023-04-04,,Detroit Pistons - Miami Heat,True
1179,1179,Basketball,2023-04-04,,Brooklyn Nets - Minnesota Timberwolves,True
1180,1180,Basketball,2023-04-04,,Houston Rockets - Denver Nuggets,True
1181,1181,Basketball,2023-04-04,,Memphis Grizzlies - Portland Trail Blazers,True
1182,1182,Basketball,2023-04-04,,New Orleans Pelicans - Sacramento Kings,True
1183,1183,Basketball,2023-04-04,,Philadelphia 76ers - Boston Celtics,True
1184,1184,Basketball,2023-04-04,,Chicago Bulls - Atlanta Hawks,True
1185,1185,Basketball,2023-04-04,,Utah Jazz - Los Angeles Lakers,True
1186,1186,Basketball,2023-04-04,,Golden State Warriors - Oklahoma City Thunder,True
1187,1187,Basketball,2023-04-04,,Phoenix Suns - San Antonio Spurs,True
1188,1188,Basketball,2023-04-05,,Detroit Pistons - Brooklyn Nets,True
1189,1189,Basketball,2023-04-05,,Indiana Pacers - New York Knicks,True
1190,1190,Basketball,2023-04-05,,Atlanta Hawks - Washington Wizards,True
1191,1191,Basketball,2023-04-05,,Boston Celtics - Toronto Raptors,True
1192,1192,Basketball,2023-04-05,,Milwaukee Bucks - Chicago Bulls,True
1193,1193,Basketball,2023-04-05,,New Orleans Pelicans - Memphis Grizzlies,True
1194,1194,Basketball,2023-04-05,,Dallas Mavericks - Sacramento Kings,True
1195,1195,Basketball,2023-04-05,,Los Angeles Clippers - Los Angeles Lakers,True
1196,1196,Basketball,2023-04-06,,Orlando Magic - Cleveland Cavaliers,True
1197,1197,Basketball,2023-04-06,,Philadelphia 76ers - Miami Heat,True
1198,1198,Basketball,2023-04-06,,San Antonio Spurs - Portland Trail Blazers,True
1199,1199,Basketball,2023-04-06,,Utah Jazz - Oklahoma City Thunder,True
1200,1200,Basketball,2023-04-06,,Phoenix Suns - Denver Nuggets,True
1201,1201,Basketball,2023-04-07,,Charlotte Hornets - Houston Rockets,True
1202,1202,Basketball,2023-04-07,,Washington Wizards - Miami Heat,True
1203,1203,Basketball,2023-04-07,,Indiana Pacers - Detroit Pistons,True
1204,1204,Basketball,2023-04-07,,Brooklyn Nets - Orlando Magic,True
1205,1205,Basketball,2023-04-07,,Boston Celtics - Toronto Raptors,True
1206,1206,Basketball,2023-04-07,,Atlanta Hawks - Philadelphia 76ers,True
1207,1207,Basketball,2023-04-07,,Milwaukee Bucks - Memphis Grizzlies,True
1208,1208,Basketball,2023-04-07,,New Orleans Pelicans - New York Knicks,True
1209,1209,Basketball,2023-04-07,,Dallas Mavericks - Chicago Bulls,True
1210,1210,Basketball,2023-04-07,,Sacramento Kings - Golden State Warriors,True
1211,1211,Basketball,2023-04-07,,Los Angeles Lakers - Phoenix Suns,True
1212,1212,Basketball,2023-04-08,,Utah Jazz - Denver Nuggets,True
1213,1213,Basketball,2023-04-08,,Los Angeles Clippers - Portland Trail Blazers,True
1214,1214,Basketball,2023-04-08,,San Antonio Spurs - Minnesota Timberwolves,True
